PlayerId,Name,Transition,From_Level,To_Level,From_Season,To_Season,From_PA,From_SB,From_SB_rate,To_PA,To_SB,To_SB_rate,Translation,Era
667719,Renae Martinez,R->A,R,A,2017,2018,151,1,0.006622516556291391,189,0,0.0,0.0,2015-2019
667749,Juan Fernandez,R->A,R,A,2017,2018,125,3,0.024,258,0,0.0,0.0,2015-2019
667803,Ernesto Martinez Jr.,R->A,R,A,2018,2021,146,5,0.03424657534246575,311,30,0.09646302250803858,2.8167202572347265,2015-2019
667803,Ernesto Martinez Jr.,A->A+,A,A+,2021,2023,311,30,0.09646302250803858,272,13,0.04779411764705882,0.4954656862745098,2020-2022
667825,Luis Lara,R->A,R,A,2017,2018,108,0,0.0,132,1,0.007575757575757576,,2015-2019
668474,Dom Abbadessa,R->A,R,A,2018,2019,264,18,0.06818181818181818,105,3,0.02857142857142857,0.41904761904761906,2015-2019
668545,Raul Beracierta,R->A,R,A,2021,2022,143,5,0.03496503496503497,344,1,0.0029069767441860465,0.08313953488372092,2020-2022
668549,Marco Hernandez,R->A,R,A,2018,2021,101,3,0.0297029702970297,154,0,0.0,0.0,2015-2019
668558,Juan Zabala,R->A,R,A,2019,2022,93,1,0.010752688172043012,247,19,0.07692307692307693,7.153846153846153,2015-2019
668558,Juan Zabala,A->A+,A,A+,2022,2023,247,19,0.07692307692307693,157,7,0.044585987261146494,0.5796178343949044,2020-2022
668558,Juan Zabala,A+->AA,A+,AA,2023,2024,157,7,0.044585987261146494,209,2,0.009569377990430622,0.21462747778537253,2023-2026
668567,Yerwin Trejo,R->A,R,A,2018,2019,229,23,0.10043668122270742,241,25,0.1037344398340249,1.0328342053039872,2015-2019
668568,Miguel Jerez,R->A,R,A,2018,2019,200,2,0.01,306,1,0.0032679738562091504,0.32679738562091504,2015-2019
668577,Osmy Gregorio,R->A,R,A,2018,2019,165,6,0.03636363636363636,454,19,0.04185022026431718,1.1508810572687225,2015-2019
668577,Osmy Gregorio,A->A+,A,A+,2019,2021,454,19,0.04185022026431718,141,1,0.0070921985815602835,0.1694662187383352,2015-2019
668667,Daniel Cabrera,A+->AA,A+,AA,2021,2022,422,7,0.016587677725118485,400,6,0.015,0.9042857142857141,2020-2022
668671,Alex Dunlap,R->A,R,A,2017,2018,86,0,0.0,135,0,0.0,,2015-2019
668671,Alex Dunlap,A->A+,A,A+,2018,2019,135,0,0.0,222,0,0.0,,2015-2019
668673,Cassidy Brown,R->A,R,A,2016,2017,178,4,0.02247191011235955,321,4,0.012461059190031152,0.5545171339563862,2015-2019
668680,Casey Golden,R->A,R,A,2017,2018,240,8,0.03333333333333333,524,24,0.04580152671755725,1.3740458015267176,2015-2019
668680,Casey Golden,A->A+,A,A+,2018,2019,524,24,0.04580152671755725,454,9,0.019823788546255508,0.4328193832599119,2015-2019
668681,Logan Ice,A->A+,A,A+,2017,2018,367,1,0.0027247956403269754,166,0,0.0,0.0,2015-2019
668681,Logan Ice,A+->AA,A+,AA,2018,2019,166,0,0.0,281,0,0.0,,2015-2019
668696,Grant Little,A->A+,A,A+,2019,2021,290,6,0.020689655172413793,262,19,0.07251908396946564,3.505089058524173,2015-2019
668698,Todd Lott,A+->AA,A+,AA,2021,2022,162,4,0.024691358024691357,123,1,0.008130081300813009,0.3292682926829269,2020-2022
668706,Josh Stephen,R->A,R,A,2016,2018,184,6,0.03260869565217391,337,4,0.011869436201780416,0.3639960435212661,2015-2019
668742,Harrison Ray,A->A+,A,A+,2021,2022,332,26,0.0783132530120482,124,4,0.03225806451612903,0.4119106699751861,2020-2022
668756,Ben Ramirez,R->A,R,A,2021,2022,105,0,0.0,338,2,0.005917159763313609,,2020-2022
668784,Ulysses Cantu,R->A,R,A,2016,2018,125,0,0.0,267,0,0.0,,2015-2019
668787,Bryce Ball,A->A+,A,A+,2019,2021,90,0,0.0,439,0,0.0,,2015-2019
668787,Bryce Ball,A+->AA,A+,AA,2021,2022,439,0,0.0,562,1,0.0017793594306049821,,2020-2022
668791,Anthony Prato,A->A+,A,A+,2021,2022,103,6,0.05825242718446602,209,12,0.05741626794258373,0.9856459330143541,2020-2022
668842,Michael Berglund,R->A,R,A,2018,2021,138,2,0.014492753623188406,198,2,0.010101010101010102,0.696969696969697,2015-2019
668842,Michael Berglund,A->A+,A,A+,2021,2022,198,2,0.010101010101010102,163,0,0.0,0.0,2020-2022
668860,Kale Emshoff,A->A+,A,A+,2021,2022,234,0,0.0,415,2,0.004819277108433735,,2020-2022
668888,Hudson Potts,R->A,R,A,2016,2017,195,8,0.041025641025641026,522,0,0.0,0.0,2015-2019
668888,Hudson Potts,A->A+,A,A+,2017,2018,522,0,0.0,453,3,0.006622516556291391,,2015-2019
668929,Noah Campbell,AA->AAA,AA,AAA,2022,2023,229,6,0.026200873362445413,90,0,0.0,0.0,2020-2022
668950,Quentin Holmes,R->A,R,A,2017,2019,169,5,0.029585798816568046,459,23,0.05010893246187364,1.693681917211329,2015-2019
668950,Quentin Holmes,A->A+,A,A+,2019,2021,459,23,0.05010893246187364,219,17,0.0776255707762557,1.5491363907087552,2015-2019
668965,Freddy Zamora,A+->AA,A+,AA,2021,2022,92,1,0.010869565217391304,100,4,0.04,3.68,2020-2022
668993,Justin Farmer,A->A+,A,A+,2022,2023,487,38,0.07802874743326489,238,13,0.0546218487394958,0.7000221141088013,2020-2022
669002,Connor Scott,A->A+,A,A+,2018,2019,89,1,0.011235955056179775,111,2,0.018018018018018018,1.6036036036036037,2015-2019
669002,Connor Scott,A+->AA,A+,AA,2021,2022,435,14,0.03218390804597701,424,10,0.02358490566037736,0.7328167115902966,2020-2022
669010,Elijah Cabell,A->A+,A,A+,2022,2023,216,1,0.004629629629629629,130,2,0.015384615384615385,3.3230769230769233,2020-2022
669015,Caberea Weaver,R->A,R,A,2018,2021,180,8,0.044444444444444446,328,25,0.07621951219512195,1.7149390243902438,2015-2019
669015,Caberea Weaver,A->A+,A,A+,2021,2022,328,25,0.07621951219512195,204,14,0.06862745098039216,0.9003921568627452,2020-2022
669026,Ryan Reynolds,R->A,R,A,2019,2021,149,4,0.026845637583892617,107,1,0.009345794392523364,0.3481308411214953,2015-2019
669045,Skyler Weber,R->A,R,A,2016,2018,81,5,0.06172839506172839,224,6,0.026785714285714284,0.43392857142857144,2015-2019
669049,Connor Justus,A->A+,A,A+,2016,2017,167,1,0.005988023952095809,491,15,0.03054989816700611,5.10183299389002,2015-2019
669049,Connor Justus,A+->AA,A+,AA,2017,2018,491,15,0.03054989816700611,297,1,0.003367003367003367,0.11021324354657688,2015-2019
669051,Trevor Craport,A->A+,A,A+,2018,2019,497,4,0.008048289738430584,262,4,0.015267175572519083,1.896946564885496,2015-2019
669070,Connor Cannon,R->A,R,A,2019,2022,148,0,0.0,142,0,0.0,,2015-2019
669090,Jack Stronach,A->A+,A,A+,2021,2022,267,6,0.02247191011235955,189,0,0.0,0.0,2020-2022
669101,Matthew Acosta,A->A+,A,A+,2021,2022,349,9,0.025787965616045846,205,7,0.03414634146341464,1.324119241192412,2020-2022
669106,Chris Baker,A+->AA,A+,AA,2018,2019,238,3,0.012605042016806723,120,1,0.008333333333333333,0.6611111111111111,2015-2019
669113,Jacob Zanon,A->A+,A,A+,2017,2018,209,28,0.1339712918660287,258,14,0.05426356589147287,0.4050387596899225,2015-2019
669121,Spencer Griffin,R->A,R,A,2017,2018,115,3,0.02608695652173913,450,11,0.024444444444444446,0.9370370370370371,2015-2019
669121,Spencer Griffin,A->A+,A,A+,2018,2019,450,11,0.024444444444444446,125,3,0.024,0.9818181818181818,2015-2019
669129,Marcus Mooney,R->A,R,A,2016,2017,278,6,0.02158273381294964,474,10,0.02109704641350211,0.9774964838255976,2015-2019
669129,Marcus Mooney,A->A+,A,A+,2017,2018,474,10,0.02109704641350211,249,1,0.004016064257028112,0.19036144578313252,2015-2019
669141,Cal Jones,R->A,R,A,2017,2018,259,8,0.03088803088803089,336,5,0.01488095238095238,0.4817708333333333,2015-2019
669157,Tristen Lutz,R->A,R,A,2017,2018,187,3,0.016042780748663103,503,9,0.017892644135188866,1.1153081510934393,2015-2019
669157,Tristen Lutz,A->A+,A,A+,2018,2019,503,9,0.017892644135188866,477,3,0.006289308176100629,0.3515024458420685,2015-2019
669157,Tristen Lutz,A+->AA,A+,AA,2019,2021,477,3,0.006289308176100629,268,2,0.007462686567164179,1.1865671641791045,2015-2019
669170,Jake Holmes,R->A,R,A,2018,2019,129,4,0.031007751937984496,195,7,0.035897435897435895,1.1576923076923076,2015-2019
669218,Kier Meredith,A->A+,A,A+,2022,2023,234,25,0.10683760683760683,92,14,0.15217391304347827,1.4243478260869566,2020-2022
669219,Je'Von Ward,R->A,R,A,2018,2019,271,13,0.04797047970479705,423,7,0.016548463356973995,0.34497181305691943,2015-2019
669219,Je'Von Ward,A->A+,A,A+,2019,2021,423,7,0.016548463356973995,312,9,0.028846153846153848,1.7431318681318684,2015-2019
669227,Kendall Simmons,R->A,R,A,2018,2021,113,2,0.017699115044247787,156,4,0.02564102564102564,1.4487179487179487,2015-2019
669227,Kendall Simmons,A->A+,A,A+,2022,2023,307,9,0.029315960912052116,213,3,0.014084507042253521,0.4804381846635368,2020-2022
669227,Kendall Simmons,A+->AA,A+,AA,2023,2024,213,3,0.014084507042253521,228,6,0.02631578947368421,1.8684210526315788,2023-2026
669232,Chad McClanahan,R->A,R,A,2017,2018,277,5,0.018050541516245487,88,0,0.0,0.0,2015-2019
669232,Chad McClanahan,A->A+,A,A+,2019,2021,450,9,0.02,297,1,0.003367003367003367,0.16835016835016833,2015-2019
669235,Aaron Knapp,A->A+,A,A+,2017,2018,509,34,0.06679764243614932,269,18,0.06691449814126393,1.0017493986442159,2015-2019
669235,Aaron Knapp,A+->AA,A+,AA,2018,2019,269,18,0.06691449814126393,310,15,0.04838709677419355,0.7231182795698925,2015-2019
669245,Jacob Pearson,R->A,R,A,2017,2018,176,5,0.028409090909090908,312,6,0.019230769230769232,0.676923076923077,2015-2019
669245,Jacob Pearson,A->A+,A,A+,2018,2019,312,6,0.019230769230769232,134,7,0.05223880597014925,2.716417910447761,2015-2019
669245,Jacob Pearson,A+->AA,A+,AA,2019,2021,134,7,0.05223880597014925,174,3,0.017241379310344827,0.33004926108374383,2015-2019
669262,Tyler Ramirez,AA->AAA,AA,AAA,2018,2019,594,5,0.008417508417508417,139,0,0.0,0.0,2015-2019
669274,Edmond Americaan,R->A,R,A,2018,2021,126,11,0.0873015873015873,98,3,0.030612244897959183,0.35064935064935066,2015-2019
669282,Tanner Murphy,A->A+,A,A+,2021,2022,85,4,0.047058823529411764,106,1,0.009433962264150943,0.20047169811320753,2020-2022
669303,Francisco Del Valle,R->A,R,A,2018,2019,280,5,0.017857142857142856,480,3,0.00625,0.35000000000000003,2015-2019
669303,Francisco Del Valle,A->A+,A,A+,2019,2021,480,3,0.00625,383,3,0.007832898172323759,1.2532637075718014,2015-2019
669327,Tanner Allen,A->A+,A,A+,2021,2022,124,1,0.008064516129032258,235,2,0.00851063829787234,1.0553191489361702,2020-2022
669336,Joe Gray Jr.,R->A,R,A,2018,2021,98,6,0.061224489795918366,231,12,0.05194805194805195,0.8484848484848485,2015-2019
669336,Joe Gray Jr.,A+->AA,A+,AA,2023,2024,440,16,0.03636363636363636,96,4,0.041666666666666664,1.1458333333333333,2023-2026
669342,Zach Rutherford,R->A,R,A,2017,2018,248,4,0.016129032258064516,484,11,0.022727272727272728,1.4090909090909092,2015-2019
669342,Zach Rutherford,A->A+,A,A+,2018,2019,484,11,0.022727272727272728,405,9,0.022222222222222223,0.9777777777777777,2015-2019
669344,Vince Fernandez,R->A,R,A,2016,2017,228,6,0.02631578947368421,428,12,0.028037383177570093,1.0654205607476637,2015-2019
669344,Vince Fernandez,A->A+,A,A+,2017,2018,428,12,0.028037383177570093,499,10,0.02004008016032064,0.7147628590514362,2015-2019
669344,Vince Fernandez,A+->AA,A+,AA,2018,2019,499,10,0.02004008016032064,263,1,0.0038022813688212928,0.18973384030418253,2015-2019
669360,Trei Cruz,A+->AA,A+,AA,2022,2023,467,15,0.032119914346895075,538,9,0.016728624535315983,0.5208178438661709,2020-2022
669363,Jacob Gonzalez,R->A,R,A,2017,2018,194,0,0.0,507,7,0.013806706114398421,,2015-2019
669363,Jacob Gonzalez,A->A+,A,A+,2019,2021,504,0,0.0,103,1,0.009708737864077669,,2015-2019
669377,Michael Gigliotti,A->A+,A,A+,2017,2019,100,7,0.07,99,5,0.050505050505050504,0.7215007215007214,2015-2019
669384,Raynel Delgado,A+->AA,A+,AA,2021,2022,377,14,0.03713527851458886,248,11,0.04435483870967742,1.1944124423963134,2020-2022
669384,Raynel Delgado,AA->AAA,AA,AAA,2022,2023,248,11,0.04435483870967742,393,14,0.035623409669211195,0.803145963451307,2020-2022
669386,Trevor Hauver,A+->AA,A+,AA,2021,2022,143,0,0.0,88,0,0.0,,2020-2022
669399,Deon Stafford,A->A+,A,A+,2018,2019,382,0,0.0,317,1,0.0031545741324921135,,2015-2019
669413,Frainyer Chavez,R->A,R,A,2018,2019,196,23,0.11734693877551021,415,17,0.04096385542168675,0.349083289680461,2015-2019
669413,Frainyer Chavez,A->A+,A,A+,2019,2021,415,17,0.04096385542168675,372,10,0.026881720430107527,0.6562302340290955,2015-2019
669413,Frainyer Chavez,A+->AA,A+,AA,2022,2023,268,13,0.048507462686567165,118,0,0.0,0.0,2020-2022
669427,Shane Carrier,R->A,R,A,2016,2017,219,3,0.0136986301369863,211,0,0.0,0.0,2015-2019
669427,Shane Carrier,A->A+,A,A+,2017,2018,211,0,0.0,102,2,0.0196078431372549,,2015-2019
669439,Drew Swift,A+->AA,A+,AA,2022,2023,256,21,0.08203125,292,5,0.017123287671232876,0.20874103065883887,2020-2022
669442,Alerick Soularie,A->A+,A,A+,2021,2022,125,9,0.072,389,18,0.04627249357326478,0.6426735218508998,2020-2022
669442,Alerick Soularie,A+->AA,A+,AA,2022,2023,389,18,0.04627249357326478,270,22,0.08148148148148149,1.7609053497942388,2020-2022
669447,Cole Brannen,R->A,R,A,2017,2018,168,9,0.05357142857142857,142,9,0.06338028169014084,1.1830985915492958,2015-2019
669447,Cole Brannen,A->A+,A,A+,2019,2021,497,24,0.0482897384305835,268,7,0.026119402985074626,0.5408893034825871,2015-2019
669451,Chris Seise,R->A,R,A,2017,2019,129,5,0.03875968992248062,92,6,0.06521739130434782,1.682608695652174,2015-2019
669451,Chris Seise,A->A+,A,A+,2019,2022,92,6,0.06521739130434782,388,12,0.030927835051546393,0.4742268041237114,2015-2019
669451,Chris Seise,A+->AA,A+,AA,2022,2023,388,12,0.030927835051546393,358,14,0.03910614525139665,1.2644320297951583,2020-2022
669452,Christian Robinson,A->A+,A,A+,2021,2022,138,3,0.021739130434782608,267,7,0.026217228464419477,1.205992509363296,2020-2022
669460,Kingston Liniak,R->A,R,A,2018,2021,200,7,0.035,456,19,0.041666666666666664,1.1904761904761902,2015-2019
669470,Paxton Wallace,A->A+,A,A+,2021,2023,90,1,0.011111111111111112,154,1,0.006493506493506494,0.5844155844155844,2020-2022
669471,Devin Mann,A->A+,A,A+,2018,2019,264,7,0.026515151515151516,424,5,0.01179245283018868,0.4447439353099731,2015-2019
669471,Devin Mann,A+->AA,A+,AA,2019,2021,424,5,0.01179245283018868,440,6,0.013636363636363636,1.1563636363636363,2015-2019
669623,Carmen Benedetti,A+->AA,A+,AA,2017,2018,93,1,0.010752688172043012,315,11,0.03492063492063492,3.2476190476190476,2015-2019
669625,Shane Billings,R->A,R,A,2016,2017,201,8,0.03980099502487562,180,14,0.07777777777777778,1.9541666666666668,2015-2019
669626,Corey Bird,A+->AA,A+,AA,2018,2019,145,5,0.034482758620689655,325,15,0.046153846153846156,1.3384615384615386,2015-2019
669638,Anthony Churlin,R->A,R,A,2016,2019,100,2,0.02,370,8,0.021621621621621623,1.0810810810810811,2015-2019
669649,Ty Duvall,A->A+,A,A+,2021,2022,259,0,0.0,104,0,0.0,,2020-2022
669675,Mitch Longo,A->A+,A,A+,2017,2018,232,18,0.07758620689655173,512,18,0.03515625,0.453125,2015-2019
669675,Mitch Longo,A+->AA,A+,AA,2018,2019,512,18,0.03515625,366,11,0.030054644808743168,0.8548876745598056,2015-2019
669686,Michael Paez,A+->AA,A+,AA,2018,2019,468,4,0.008547008547008548,354,0,0.0,0.0,2015-2019
669694,Joey Rose,R->A,R,A,2017,2018,217,2,0.009216589861751152,189,1,0.005291005291005291,0.5740740740740741,2015-2019
669702,Armani Smith,A+->AA,A+,AA,2021,2022,288,4,0.013888888888888888,302,3,0.009933774834437087,0.7152317880794703,2020-2022
669714,Brady Whalen,R->A,R,A,2017,2019,230,2,0.008695652173913044,508,0,0.0,0.0,2015-2019
669714,Brady Whalen,A->A+,A,A+,2019,2021,508,0,0.0,211,1,0.004739336492890996,,2015-2019
669714,Brady Whalen,A+->AA,A+,AA,2021,2022,211,1,0.004739336492890996,108,5,0.046296296296296294,9.768518518518517,2020-2022
669726,Michael Barash,A->A+,A,A+,2016,2017,83,0,0.0,367,0,0.0,,2015-2019
669726,Michael Barash,A+->AA,A+,AA,2017,2018,367,0,0.0,199,2,0.010050251256281407,,2015-2019
669733,Zach Clark,R->A,R,A,2016,2017,140,6,0.04285714285714286,108,4,0.037037037037037035,0.8641975308641975,2015-2019
669733,Zach Clark,A->A+,A,A+,2018,2019,427,19,0.04449648711943794,293,9,0.030716723549488054,0.6903179450332315,2015-2019
669737,Henri Lartigue,A->A+,A,A+,2017,2018,365,2,0.005479452054794521,413,1,0.002421307506053269,0.44188861985472155,2015-2019
669737,Henri Lartigue,A+->AA,A+,AA,2018,2019,413,1,0.002421307506053269,287,3,0.010452961672473868,4.317073170731708,2015-2019
669741,Bryant Packard,A->A+,A,A+,2019,2021,94,1,0.010638297872340425,226,5,0.022123893805309734,2.079646017699115,2015-2019
669745,Jordan Zimmerman,A->A+,A,A+,2016,2017,148,0,0.0,198,1,0.005050505050505051,,2015-2019
669745,Jordan Zimmerman,A+->AA,A+,AA,2018,2019,478,3,0.006276150627615063,134,2,0.014925373134328358,2.3781094527363185,2015-2019
669792,JC Encarnacion,R->A,R,A,2017,2018,205,7,0.03414634146341464,483,5,0.010351966873706004,0.30316474415853295,2015-2019
669858,Fidel Castro,R->A,R,A,2021,2022,97,6,0.061855670103092786,130,3,0.023076923076923078,0.3730769230769231,2020-2022
669866,Tony Pena,R->A,R,A,2018,2019,150,5,0.03333333333333333,288,7,0.024305555555555556,0.7291666666666667,2015-2019
669868,Reyny Reyes,R->A,R,A,2018,2021,167,5,0.029940119760479042,121,1,0.008264462809917356,0.27603305785123966,2015-2019
669899,Ryan Ward,A+->AA,A+,AA,2021,2022,495,8,0.01616161616161616,506,5,0.009881422924901186,0.6114130434782609,2020-2022
669909,Alan Marrero,R->A,R,A,2017,2019,85,0,0.0,246,0,0.0,,2015-2019
669916,Nate Nolan,A+->AA,A+,AA,2018,2019,179,0,0.0,174,0,0.0,,2015-2019
669939,Andre Nnebe,R->A,R,A,2019,2021,148,6,0.04054054054054054,252,14,0.05555555555555555,1.3703703703703702,2015-2019
669945,Chavez Young,R->A,R,A,2017,2018,281,4,0.014234875444839857,537,44,0.08193668528864059,5.756052141527002,2015-2019
669945,Chavez Young,A->A+,A,A+,2018,2019,537,44,0.08193668528864059,448,24,0.05357142857142857,0.653814935064935,2015-2019
669945,Chavez Young,A+->AA,A+,AA,2019,2021,448,24,0.05357142857142857,324,20,0.06172839506172839,1.1522633744855968,2015-2019
669945,Chavez Young,AA->AAA,AA,AAA,2021,2022,324,20,0.06172839506172839,248,20,0.08064516129032258,1.3064516129032258,2020-2022
669950,Gene Cone,A->A+,A,A+,2017,2018,370,6,0.016216216216216217,419,11,0.026252983293556086,1.618933969769292,2015-2019
669985,Kyle Smith,R->A,R,A,2016,2017,174,1,0.005747126436781609,107,0,0.0,0.0,2015-2019
670030,Kole Enright,R->A,R,A,2016,2018,172,3,0.01744186046511628,282,5,0.01773049645390071,1.0165484633569741,2015-2019
670030,Kole Enright,A->A+,A,A+,2019,2021,250,0,0.0,176,0,0.0,,2015-2019
670037,Ryan Scott,A->A+,A,A+,2017,2018,477,11,0.023060796645702306,365,2,0.005479452054794521,0.23760896637608966,2015-2019
670043,Michael Cruz,R->A,R,A,2016,2017,163,1,0.006134969325153374,84,0,0.0,0.0,2015-2019
670043,Michael Cruz,A->A+,A,A+,2018,2019,310,1,0.0032258064516129032,90,0,0.0,0.0,2015-2019
670047,Troy Montgomery,A->A+,A,A+,2016,2017,166,3,0.018072289156626505,296,9,0.030405405405405407,1.6824324324324327,2015-2019
670049,Chris DeVito,R->A,R,A,2016,2017,254,2,0.007874015748031496,131,0,0.0,0.0,2015-2019
670053,Hosea Nelson,R->A,R,A,2016,2019,113,13,0.11504424778761062,276,4,0.014492753623188406,0.12597547380156077,2015-2019
670054,Mitchell Kranson,R->A,R,A,2016,2017,178,0,0.0,236,0,0.0,,2015-2019
670054,Mitchell Kranson,A+->AA,A+,AA,2017,2018,239,0,0.0,218,0,0.0,,2015-2019
670067,Danny Hudzina,A->A+,A,A+,2017,2018,295,1,0.003389830508474576,162,0,0.0,0.0,2015-2019
670094,Tyler Beckwith,R->A,R,A,2016,2017,143,4,0.027972027972027972,106,3,0.02830188679245283,1.0117924528301887,2015-2019
670106,Cole Freeman,A->A+,A,A+,2018,2019,522,26,0.04980842911877394,534,31,0.05805243445692884,1.1655142610198792,2015-2019
670109,Jacob Bosiokovic,A->A+,A,A+,2017,2018,372,16,0.043010752688172046,171,6,0.03508771929824561,0.8157894736842104,2015-2019
670112,Anthony Villa,R->A,R,A,2017,2018,289,0,0.0,250,1,0.004,,2015-2019
670113,Jim Haley,A+->AA,A+,AA,2017,2019,135,9,0.06666666666666667,142,9,0.06338028169014084,0.9507042253521126,2015-2019
670115,Brandon Van Horn,R->A,R,A,2016,2017,189,5,0.026455026455026454,305,11,0.036065573770491806,1.3632786885245904,2015-2019
670115,Brandon Van Horn,A->A+,A,A+,2017,2018,305,11,0.036065573770491806,405,8,0.019753086419753086,0.547699214365881,2015-2019
670116,Evan Alexander,R->A,R,A,2018,2021,183,10,0.0546448087431694,138,12,0.08695652173913043,1.5913043478260869,2015-2019
670126,Tyler Bugner,R->A,R,A,2016,2018,144,9,0.0625,185,8,0.043243243243243246,0.6918918918918919,2015-2019
670127,Luis Pintor,R->A,R,A,2016,2017,130,6,0.046153846153846156,453,9,0.019867549668874173,0.4304635761589404,2015-2019
670127,Luis Pintor,A->A+,A,A+,2017,2018,453,9,0.019867549668874173,145,0,0.0,0.0,2015-2019
670133,Chris Clare,A+->AA,A+,AA,2018,2019,477,5,0.010482180293501049,118,1,0.00847457627118644,0.8084745762711864,2015-2019
670143,Danny Woodrow,AA->AAA,AA,AAA,2018,2019,387,19,0.04909560723514212,426,23,0.0539906103286385,1.0997034840622684,2015-2019
670144,Mitch Roman,R->A,R,A,2016,2017,288,26,0.09027777777777778,564,8,0.014184397163120567,0.15711947626841244,2015-2019
670144,Mitch Roman,A->A+,A,A+,2017,2018,564,8,0.014184397163120567,342,15,0.043859649122807015,3.0921052631578947,2015-2019
670149,Brady Policelli,A->A+,A,A+,2018,2019,400,19,0.0475,508,18,0.03543307086614173,0.7459593866556155,2015-2019
670150,Dan Rizzie,A->A+,A,A+,2017,2018,202,0,0.0,240,0,0.0,,2015-2019
670162,Hagen Owenby,R->A,R,A,2017,2018,158,0,0.0,169,0,0.0,,2015-2019
670190,Carter Bins,AA->AAA,AA,AAA,2021,2022,109,2,0.01834862385321101,279,2,0.007168458781362007,0.39068100358422936,2020-2022
670199,Quin Cotton,A+->AA,A+,AA,2021,2022,364,24,0.06593406593406594,143,5,0.03496503496503497,0.5303030303030303,2020-2022
670200,Wil Dalton,A+->AA,A+,AA,2021,2022,240,1,0.004166666666666667,219,6,0.0273972602739726,6.575342465753424,2020-2022
670232,Ramón Rodríguez,R->A,R,A,2017,2018,120,0,0.0,120,0,0.0,,2015-2019
670232,Ramón Rodríguez,A->A+,A,A+,2018,2021,120,0,0.0,86,0,0.0,,2015-2019
670232,Ramón Rodríguez,A+->AA,A+,AA,2022,2023,204,7,0.03431372549019608,137,1,0.0072992700729927005,0.21272158498435867,2020-2022
670237,Jake Slaughter,A->A+,A,A+,2019,2021,121,0,0.0,375,16,0.042666666666666665,,2015-2019
670250,Eli Wilson,A->A+,A,A+,2021,2022,152,0,0.0,220,1,0.004545454545454545,,2020-2022
670252,Aaron Bond,R->A,R,A,2017,2018,163,5,0.03067484662576687,94,3,0.031914893617021274,1.0404255319148936,2015-2019
670279,Austin O'Banion,R->A,R,A,2016,2018,118,2,0.01694915254237288,106,1,0.009433962264150943,0.5566037735849056,2015-2019
670281,Stevie Berman,A->A+,A,A+,2017,2018,239,1,0.0041841004184100415,120,0,0.0,0.0,2015-2019
670286,Craig Dedelow,R->A,R,A,2017,2018,273,5,0.018315018315018316,540,2,0.003703703703703704,0.20222222222222222,2015-2019
670286,Craig Dedelow,A->A+,A,A+,2018,2019,540,2,0.003703703703703704,528,3,0.005681818181818182,1.5340909090909092,2015-2019
670292,David Jacob,R->A,R,A,2016,2017,189,3,0.015873015873015872,81,0,0.0,0.0,2015-2019
670292,David Jacob,A->A+,A,A+,2017,2018,81,0,0.0,174,1,0.005747126436781609,,2015-2019
670302,Nick Yarnall,R->A,R,A,2016,2017,171,1,0.005847953216374269,143,0,0.0,0.0,2015-2019
670302,Nick Yarnall,A->A+,A,A+,2017,2018,143,0,0.0,159,3,0.018867924528301886,,2015-2019
670324,Paxton De La Garza,R->A,R,A,2016,2017,230,6,0.02608695652173913,142,1,0.007042253521126761,0.2699530516431925,2015-2019
670342,Bobby Melley,R->A,R,A,2016,2017,218,0,0.0,186,0,0.0,,2015-2019
670346,Walker Olis,R->A,R,A,2016,2017,124,9,0.07258064516129033,246,4,0.016260162601626018,0.22402890695573624,2015-2019
670352,Ben Ruta,A->A+,A,A+,2017,2018,187,11,0.058823529411764705,354,25,0.07062146892655367,1.2005649717514124,2015-2019
670353,Aaron Schnurbusch,R->A,R,A,2016,2017,291,19,0.06529209621993128,169,0,0.0,0.0,2015-2019
670365,Collin Woody,A->A+,A,A+,2017,2018,482,2,0.004149377593360996,284,1,0.0035211267605633804,0.8485915492957746,2015-2019
670392,Griffin Benson,R->A,R,A,2018,2019,116,1,0.008620689655172414,437,1,0.002288329519450801,0.2654462242562929,2015-2019
670394,Ryan Gold,R->A,R,A,2017,2018,157,1,0.006369426751592357,227,3,0.013215859030837005,2.0748898678414096,2015-2019
670394,Ryan Gold,A->A+,A,A+,2019,2021,406,3,0.007389162561576354,275,0,0.0,0.0,2015-2019
670394,Ryan Gold,A+->AA,A+,AA,2021,2022,275,0,0.0,201,0,0.0,,2020-2022
670410,Nate Easley,A->A+,A,A+,2017,2018,304,14,0.046052631578947366,396,10,0.025252525252525252,0.5483405483405484,2015-2019
670413,Matt Hearn,R->A,R,A,2016,2018,102,1,0.00980392156862745,144,6,0.041666666666666664,4.25,2015-2019
670413,Matt Hearn,A->A+,A,A+,2018,2019,144,6,0.041666666666666664,617,45,0.07293354943273905,1.7504051863857373,2015-2019
670414,Raymond Henderson,R->A,R,A,2016,2017,106,0,0.0,226,0,0.0,,2015-2019
670415,Jonathan Laureano,A->A+,A,A+,2018,2019,357,1,0.0028011204481792717,375,1,0.0026666666666666666,0.952,2015-2019
670417,Brandon Montgomery,R->A,R,A,2016,2018,258,14,0.05426356589147287,370,11,0.02972972972972973,0.547876447876448,2015-2019
670424,John Brontsema,R->A,R,A,2016,2017,195,9,0.046153846153846156,190,6,0.031578947368421054,0.6842105263157895,2015-2019
670427,Camden Duzenack,A+->AA,A+,AA,2018,2019,399,12,0.03007518796992481,85,2,0.023529411764705882,0.7823529411764706,2015-2019
