MLBAM_ID,BirthDate
669137,1994-07-14
669200,1995-03-31
669203,1994-10-22
669208,1999-12-13
669219,1999-10-25
669221,1994-10-04
669222,1995-06-29
669224,1999-07-12
669233,2000-02-17
669234,2000-02-19
669236,2000-03-26
669242,1995-05-09
669256,1995-01-11
669257,1995-03-28
669261,1998-07-29
669282,1998-05-01
669288,1995-07-11
669289,1994-11-13
669304,1998-06-29
669309,1999-08-12
669326,1999-06-18
669352,1998-06-09
669357,2000-05-10
669360,1998-07-05
669364,1999-08-09
669369,1995-10-27
669374,1996-08-02
669384,2000-04-04
669386,1998-11-20
669392,1998-07-11
669394,1996-04-10
669397,1998-10-08
669398,1999-10-24
669413,1999-05-24
669432,1997-11-13
669439,1999-02-15
669450,1994-11-28
669477,1999-03-01
669699,1997-11-19
669701,1997-08-07
669707,1998-02-08
669714,1998-01-15
669717,1998-07-21
669720,1995-07-05
669722,1997-12-26
669742,1995-07-25
669743,1994-09-27
669899,1998-02-23
669911,1998-08-16
669945,1997-07-08
670032,1995-03-13
670042,1994-09-19
670084,1993-11-27
670092,1995-07-03
670097,1995-05-29
670156,1995-10-31
670190,1998-10-07
670208,1998-01-12
670210,1998-03-16
670223,1998-04-16
670224,1998-01-09
670231,1997-12-30
670232,1998-10-30
670242,1997-12-12
670250,1998-07-06
670276,1996-09-12
670351,1993-02-24
670370,1994-05-10
670541,1997-06-27
670623,1999-02-18
670712,1994-03-15
670764,1996-07-10
670768,1995-09-10
670770,1995-08-14
670860,1999-05-22
670868,1999-10-31
670869,2000-06-22
670870,1999-10-03
670950,1993-05-15
671056,2000-06-01
671083,1998-10-05
671088,1997-09-13
671117,1999-02-11
671155,1998-10-11
671213,2000-01-15
671218,1999-09-07
671221,1998-12-30
671272,2000-02-06
671277,2000-05-16
671284,1998-12-27
671286,1999-11-04
671287,1998-03-24
671289,1999-05-21
671655,2000-11-13
671732,2000-07-10
671739,2001-03-07
671748,2000-08-08
671913,2000-01-24
671925,1999-07-08
671956,1999-11-11
671976,2000-02-29
672012,2000-07-26
672016,2000-05-01
672018,2001-09-25
672275,1999-05-29
672279,1999-07-16
672284,1999-07-16
672356,2000-02-27
672357,1999-12-03
672359,2000-03-11
672373,1999-05-13
672386,1998-11-06
672463,1998-04-28
672478,2000-08-13
672515,2000-02-14
672517,2000-07-28
672537,2000-07-22
672569,1997-09-20
672580,2000-03-03
672613,1999-09-23
672640,1998-10-01
672642,1999-06-05
672653,1999-10-22
672692,2000-06-15
672695,1999-10-22
672696,2000-01-12
672701,1999-12-07
672724,2000-06-15
672733,1999-10-12
672744,2000-05-07
672761,1999-10-30
672779,1999-09-16
672820,2000-01-25
672861,1999-09-04
672960,1996-06-30
673062,2000-09-11
673237,1998-09-21
673357,1997-08-03
673451,1988-04-16
673461,1997-09-24
673490,1995-10-17
673548,1994-08-18
673893,1997-12-18
673945,1999-12-12
673962,1998-02-12
673995,1997-05-23
674441,1997-12-11
674630,1998-05-31
674646,1998-05-06
674976,1998-02-23
675085,2002-01-20
675382,2001-05-16
675394,2000-07-10
675430,2000-07-07
675448,1998-11-10
675455,2001-11-17
675628,1997-08-17
675656,1996-07-04
675659,1998-03-07
675961,1999-03-12
675986,1999-04-30
675994,1999-10-15
676017,1999-06-08
676024,1999-06-30
676044,1998-10-07
676053,1998-07-30
676059,1999-02-18
676063,1999-04-12
676070,1998-09-03
676113,1998-08-18
676116,1996-03-30
676203,1999-03-23
676205,1999-01-27
676356,1998-07-10
676369,1998-12-26
676391,1996-03-22
676439,1997-06-05
676463,1998-11-25
676466,1998-11-04
676475,1998-11-25
676480,1998-04-05
676545,1999-03-11
676560,2000-08-21
676566,1999-09-30
676572,1997-08-14
676609,1996-08-30
676628,1995-01-24
676632,1996-02-29
676646,1993-11-12
676679,1999-10-10
676694,1996-06-18
676701,1996-05-30
676724,1995-07-09
676733,1999-06-02
676762,1998-03-31
676801,1995-04-19
676812,1998-05-22
676914,1999-01-26
676946,1995-06-22
676950,1994-12-15
677007,1997-10-07
677008,1999-02-12
677060,1999-02-03
677319,2000-11-29
677338,2000-09-30
677342,2001-03-28
677347,2001-11-11
677356,2001-01-24
677551,2001-03-01
677565,2000-12-11
677572,2000-09-16
677578,2000-12-07
677587,2001-01-13
677588,2001-03-20
677592,2001-04-10
677594,2000-12-29
677595,2001-04-04
677599,2000-09-05
677601,2000-10-24
677605,2000-10-12
677610,2001-01-16
677649,1999-05-22
677800,1999-06-24
677870,2001-05-17
677941,1999-10-18
677942,1999-06-11
677943,1999-11-18
677950,2000-04-28
677951,2000-06-14
677954,1999-11-10
677956,2000-09-05
678009,1999-11-02
678010,2000-03-27
678011,1999-06-20
678021,1999-06-13
678099,2000-01-14
678173,2000-03-25
678218,2000-10-02
678225,1999-07-26
678232,1997-12-29
678246,1999-11-17
678285,2000-09-01
678391,2001-03-09
678489,2001-02-17
678545,2000-09-13
678554,2000-10-26
678577,2001-07-04
678636,1998-02-17
678662,2001-08-01
678706,2001-08-12
678729,2000-09-14
678742,2000-12-04
678760,2000-11-10
678854,2000-11-22
678877,2001-07-15
678882,2000-09-18
678894,2000-12-31
678926,1999-10-06
678962,2000-03-15
679032,2000-08-14
679529,1999-08-26
679545,1998-02-28
679631,1997-05-12
679734,2000-01-12
679741,2001-07-18
679754,2000-10-06
679788,1999-04-05
679822,1999-03-02
679845,1998-09-25
679881,1996-03-21
679938,1999-04-06
679972,2001-05-28
680118,1993-04-26
680474,1997-06-11
680519,1999-04-19
680552,1997-08-19
680574,1999-08-06
680577,1997-05-13
680636,2000-08-31
680664,2000-01-25
680672,1998-07-13
680683,1997-08-10
680690,2000-01-01
680693,1999-08-27
680695,1999-11-02
680700,1997-05-16
680711,1999-09-24
680713,2000-08-25
680716,2000-05-26
680718,1999-11-12
680728,1999-09-27
680737,1996-05-23
680753,1999-09-08
680757,1997-09-05
680771,2000-07-24
680776,1996-09-05
680777,1997-06-03
680779,1999-09-21
680810,1998-06-12
680814,1997-02-26
680837,1994-06-17
680846,2001-05-29
680862,1996-10-28
680868,2000-01-27
680869,1999-10-19
680911,1996-11-15
680935,1999-10-25
680960,1999-11-04
680977,1997-01-16
680994,2000-07-30
680996,2000-04-13
680998,2000-03-23
681023,1998-02-22
681036,1999-04-01
681047,1999-11-30
681080,2000-05-10
681082,1997-10-06
681098,1999-08-24
681114,1999-09-13
681123,2000-01-11
681132,1999-08-23
681134,2000-02-09
681146,1995-12-27
681159,1999-11-07
681171,2000-05-19
681172,2000-07-16
681184,1999-08-12
681198,2000-05-17
681230,2000-01-05
681286,1999-12-17
681297,2000-03-20
681323,2000-05-26
681333,2000-03-22
681351,2000-02-09
681355,2000-01-31
681357,2000-01-16
681370,1998-12-31
681371,2000-08-01
681377,2000-07-21
681393,2000-06-08
681400,2000-05-07
681433,1999-09-10
681439,2000-03-30
681460,2000-08-15
681468,1999-09-07
681481,1997-09-02
681495,2000-08-22
681508,1995-10-11
681526,1998-11-27
681546,1997-05-14
681580,1999-06-24
681581,1997-07-25
681584,1997-01-27
681623,2000-01-02
681624,2000-12-08
681702,2001-02-18
681715,1999-12-16
681807,1995-11-20
681879,1999-12-25
681941,2000-07-31
681962,1996-07-07
681974,1998-09-07
681987,1996-12-22
681995,1998-07-28
682003,2000-06-28
682011,1999-12-17
682073,1996-03-28
682090,2000-08-17
682177,1997-01-23
682192,1997-11-20
682210,1997-07-13
682265,1999-10-13
682266,1998-08-27
682276,2000-01-11
682515,1995-07-12
682616,2001-09-07
682617,2001-09-10
682619,2001-11-19
682622,2001-10-16
682626,2001-11-19
682633,2002-07-10
682634,2002-07-12
682641,2002-01-28
682643,2002-08-29
682650,2001-03-09
682653,2002-06-06
682657,2002-01-27
682662,2001-11-22
682663,2001-09-10
682668,2002-03-12
682674,2001-12-03
682679,2002-06-25
682692,2002-01-04
682725,2001-12-23
682729,2002-05-23
682774,2001-10-06
682775,2001-10-15
682796,2002-07-02
682801,2001-12-05
682818,2002-05-07
682829,2002-01-11
682848,2000-05-26
682868,2002-03-12
682877,2001-09-24
682927,2000-04-17
682928,2000-10-03
682947,2001-01-01
682983,2000-09-27
682985,2000-09-28
682987,2001-05-14
682988,2000-11-24
682997,2000-06-22
682998,2000-08-21
683001,2000-08-31
683002,2001-06-29
683006,2001-04-23
683011,2001-04-28
683021,1996-02-24
683061,2001-10-29
683079,2001-07-05
683083,2000-08-18
683090,2001-05-09
683103,2001-03-26
683104,2001-01-08
683145,2000-12-04
683146,1999-11-13
683149,2001-06-03
683169,2001-03-22
683176,2000-11-26
683227,2001-01-05
683233,2000-09-25
683270,2001-03-16
683341,2002-09-26
683344,2001-10-13
683353,2002-06-14
683357,2002-07-08
683427,2001-12-10
683454,2002-06-08
683490,2001-12-28
683494,2002-05-11
683546,2001-12-21
683569,2002-04-03
683609,2001-02-23
683610,2002-06-04
683679,2002-04-23
683734,1998-04-03
683735,1998-04-18
683737,1997-11-09
683748,2001-09-08
683766,1998-01-27
683770,1997-12-26
683953,2002-08-28
684081,2002-05-25
684222,2002-08-06
684491,2001-09-28
684519,1999-08-08
684543,1997-06-15
684576,1998-07-22
684715,2000-04-10
684922,1999-03-31
684976,2000-03-01
685087,1999-03-10
685091,1998-07-25
685127,1998-05-11
685133,2000-04-21
685274,1999-01-18
685277,1998-02-28
685300,1999-07-13
685301,1997-12-22
685313,1998-05-29
685332,1999-12-14
685337,2002-08-24
685382,1998-05-28
685392,1997-09-09
685712,2001-09-17
685716,2001-11-05
685744,2000-03-21
686196,1999-10-14
686217,2000-04-19
686251,1998-03-03
686404,2002-05-16
686438,2000-08-29
686445,2000-12-14
686452,1998-01-15
686469,1997-10-10
686475,1998-01-27
686482,1997-11-03
686490,1998-03-31
686499,2000-09-29
686523,1999-11-01
686527,1997-08-16
686531,1998-05-22
686540,2001-06-24
686541,2001-03-25
686551,2001-06-11
686554,1997-09-02
686555,1997-07-22
686611,2002-02-26
686617,2001-06-20
686634,2000-04-12
686638,2000-12-09
686668,1998-05-14
686676,1998-07-25
686681,1998-03-22
686683,2000-02-10
686759,1997-01-16
686765,1997-09-09
686780,1998-09-17
686793,1997-10-20
686797,2001-02-14
686798,2001-08-16
686809,2001-06-14
686810,2001-05-06
686823,1998-02-02
686846,2000-12-04
686894,1999-02-11
686912,2001-04-29
686944,2000-11-30
686948,2001-03-28
686958,1999-09-28
686960,2001-05-17
686976,2000-09-19
686977,1998-02-21
686981,2000-11-20
686984,2001-01-02
687044,1997-11-20
687066,1998-03-26
687069,2000-10-10
687071,2000-07-01
687072,2000-08-25
687084,2001-02-21
687093,2001-01-05
687144,1998-08-19
687152,2001-03-10
687192,2000-11-29
687201,2000-11-25
687208,1999-11-23
687210,2001-02-18
687221,2001-02-21
687231,2001-08-03
687248,2001-08-26
687260,2000-08-17
687262,2000-09-12
687263,2001-01-31
687272,2001-04-05
687282,2001-03-03
687284,2001-06-06
687310,2001-08-28
687331,1997-09-16
687357,2001-05-17
687363,2001-02-12
687394,2001-03-11
687401,1998-07-14
687462,1997-11-14
687478,1997-04-13
687515,2001-01-26
687521,2000-12-19
687526,2000-09-11
687529,2000-12-07
687543,2000-11-03
687548,2000-12-28
687551,2000-09-27
687553,2000-05-25
687554,2001-07-14
687567,2001-01-22
687588,1998-02-27
687597,2001-04-19
687600,2000-08-16
687605,2000-12-07
687616,2000-06-12
687625,2000-08-26
687627,2000-12-11
687628,2001-03-30
687637,2001-08-11
687724,1998-03-02
687730,2000-08-20
687731,2000-09-03
687749,2000-09-02
687751,2000-05-12
687766,2001-01-23
687783,2001-03-02
687799,1997-06-24
687833,1997-06-21
687859,1997-06-22
687862,1998-12-23
687918,2000-12-27
687930,2000-01-05
687952,1999-12-01
687957,1999-07-08
688005,1997-10-13
688032,1998-02-06
688226,1998-03-30
688311,1998-07-22
688327,1997-07-14
688363,2000-09-24
688367,2001-02-10
688394,2001-03-06
688403,1998-09-21
688449,1998-05-27
688457,2001-02-13
688460,2001-01-17
688509,2000-09-04
688617,2000-09-16
688682,2000-01-25
688714,2001-06-02
688760,1997-06-17
688808,2000-10-28
688869,1997-07-16
688871,2001-05-16
688875,2000-11-17
689041,2000-04-15
689052,2000-06-14
689070,1997-10-12
689108,2001-03-20
689172,1999-05-08
689196,2001-06-07
689200,2000-09-07
689216,1999-12-20
689288,1998-02-08
689302,2001-06-01
689414,1999-06-02
689456,1999-01-26
689531,2000-02-26
689577,1998-07-27
689651,1999-04-27
689688,2001-10-19
689822,1998-07-02
689878,2000-11-10
689931,2001-01-26
690022,2000-11-10
690053,2000-07-11
690291,2000-10-04
690443,1998-02-16
690448,1998-05-12
690469,1997-10-08
690474,1999-05-21
690715,2001-06-06
690804,2000-08-29
690841,1997-08-20
690903,1999-04-30
690914,2000-07-20
690924,1998-12-09
690944,2000-05-22
690957,2001-10-19
690958,2001-10-02
690961,2001-12-02
690962,2002-02-25
690970,2001-10-10
690971,2001-12-05
690976,2001-08-24
690984,2002-05-26
690985,2001-08-24
690987,2001-08-15
690988,2001-06-15
690991,2001-07-22
690992,2002-01-28
690993,2001-08-14
690996,2001-06-06
691001,2002-03-31
691002,2001-10-09
691003,2002-07-16
691006,2001-08-03
691011,2001-08-29
691016,2001-11-24
691019,2002-02-15
691020,2002-01-24
691021,2001-07-20
691023,2002-05-22
691024,2001-08-07
691026,2002-03-21
691176,2003-02-07
691181,2003-02-28
691182,2003-04-11
691183,2002-09-10
691185,2002-10-29
691186,2002-09-12
691191,2003-04-26
691252,2002-10-01
691262,2003-05-16
691267,2003-01-13
691269,2003-06-02
691276,2003-03-05
691277,2003-06-21
691278,2003-02-10
691281,2003-05-13
691284,2002-10-02
691285,2002-09-13
691292,2002-10-03
691369,2003-05-24
691373,2002-12-11
691385,2003-01-01
691392,2003-07-04
691398,2002-12-16
691405,2003-04-25
691406,2003-07-05
691408,2002-12-24
691410,2003-05-17
691411,2003-04-08
691416,2003-03-19
691422,2003-04-07
691435,2003-01-16
691437,2002-09-22
691442,2002-11-15
691449,2003-06-14
691452,2003-05-23
691458,2002-12-19
691464,2002-10-10
691558,2002-09-19
691559,2003-04-30
691561,2003-04-22
691571,2003-01-06
691584,2002-10-16
691588,2003-02-04
691594,2002-09-03
691600,2003-01-31
691605,2003-07-06
691616,2003-04-04
691620,2002-10-08
691621,2003-05-10
691627,2001-08-10
691708,2002-09-09
691710,2003-03-06
691718,2002-03-25
691720,2002-07-26
691723,2001-12-10
691728,2001-12-12
691740,2001-05-14
691775,2003-07-20
691777,2002-08-25
691781,2003-06-04
691783,2002-07-17
691785,2002-12-12
691788,2002-12-27
691789,2002-11-18
691792,2002-06-11
691793,2003-09-24
691794,2003-03-03
691797,2003-03-13
691858,2002-06-01
691863,2003-02-17
691907,2001-07-26
691913,2003-07-12
691922,2002-09-01
691938,2001-09-06
691941,2001-11-15
691942,2001-05-09
691944,2002-02-14
692021,2003-04-28
692025,2003-05-12
692027,2002-10-30
692031,2002-09-21
692039,2003-02-14
692044,2003-05-23
692046,2002-12-10
692064,2001-07-18
692110,2003-10-11
692150,2002-10-04
692169,2002-06-11
692216,2001-10-28
692222,2002-03-07
692225,2002-06-28
692232,2001-12-02
692238,2001-09-25
692348,2003-03-16
692364,2003-03-25
692366,2002-09-10
692368,2002-10-23
692371,2002-11-20
692374,2002-10-25
692390,2003-01-03
692405,2003-03-04
692416,2002-12-27
692446,2001-12-23
692478,2003-08-24
692562,2002-10-05
692564,2003-08-05
692568,2002-09-03
692585,2003-01-01
692591,2002-10-30
692598,2003-07-10
692633,2002-09-05
692657,2003-08-03
692944,2003-11-24
693049,1998-09-17
693073,2003-09-11
693243,2000-10-15
693304,1999-05-27
693306,1999-06-04
693307,1998-09-17
693409,1999-05-10
693459,1999-09-21
693782,2003-05-17
693809,2001-05-18
693819,2001-08-22
693832,2001-12-02
693850,2002-07-02
694025,2001-03-26
694065,2003-07-29
694170,2003-03-18
694175,1998-05-28
694181,2003-11-15
694183,2003-12-13
694184,2003-11-25
694185,2004-04-10
694186,2004-02-06
694187,2003-12-15
694188,2003-12-19
694191,2003-09-06
694192,2004-03-11
694193,2004-06-10
694194,2004-03-01
694196,2003-10-01
694197,2004-05-19
694200,2003-12-01
694202,2004-06-09
694203,2004-02-08
694204,2003-10-04
694206,2003-10-29
694208,2003-11-08
694211,2003-12-05
694212,2004-08-13
694214,2004-07-15
694215,2003-12-25
694218,2003-12-08
694222,2003-11-12
694223,2004-01-26
694224,2004-01-04
694227,2004-05-27
694230,2003-11-07
694249,2002-05-08
694266,2001-05-10
694281,2000-10-11
694294,2000-01-25
694304,2002-03-10
694310,2000-12-28
694318,2002-07-13
694320,2001-05-17
694351,2001-05-05
694355,1999-02-01
694359,1998-10-27
694362,1998-09-05
694371,2002-01-17
694374,1999-04-07
694376,1998-09-28
694377,2002-04-02
694378,2002-05-30
694380,2001-10-30
694384,2002-02-14
694385,2002-06-17
694387,2001-12-16
694388,1999-05-11
694399,2001-12-06
694410,2002-04-16
694420,1999-05-29
694425,1999-01-24
694444,2001-10-23
694469,2001-10-20
694478,1998-08-18
694484,2001-08-19
694497,2002-08-29
694514,2001-06-26
694541,2002-01-16
694552,2001-08-07
694563,2001-07-31
694565,2001-11-03
694580,2002-08-20
694661,1998-08-21
694671,2001-11-15
694673,2002-02-22
694689,2002-01-18
694728,2002-03-16
694732,2001-10-14
694742,2002-07-03
694749,2002-07-02
694754,2002-08-17
694757,2002-03-11
694806,2001-10-01
694812,1999-04-02
694815,2002-03-13
694834,2002-07-10
694838,2002-05-10
694842,2002-04-01
694848,2001-09-11
694876,2002-02-23
694896,2001-10-07
694930,1999-06-02
694939,2001-09-14
694943,2001-02-20
694953,2001-10-16
694966,2002-05-22
694974,2001-08-18
694977,2002-10-16
694991,2002-05-13
695000,2002-02-23
695020,1999-09-03
695023,2001-08-22
695046,2002-02-12
695048,2001-09-04
695068,2002-02-27
695069,2002-04-29
695078,2001-08-13
695223,2002-11-11
695238,1998-07-29
695257,1999-01-07
695289,2001-11-12
695301,2002-05-13
695312,1998-09-22
695336,2002-04-10
695342,1999-02-08
695372,2002-02-25
695391,1998-06-24
695461,1998-12-03
695462,1999-07-17
695477,2002-08-23
695481,2002-11-22
695484,2002-10-31
695490,2003-08-25
695491,2003-06-28
695493,2003-07-10
695494,2003-03-29
695501,2003-06-11
695506,2003-02-09
695508,2003-02-06
695517,2002-10-02
695521,2003-06-11
695524,2003-01-09
695527,2002-10-07
695530,2003-07-24
695538,2003-05-20
695554,2003-01-12
695570,2002-10-17
695573,2003-07-25
695578,2002-09-17
695579,2003-03-16
695596,1998-06-03
695600,2003-07-03
695603,2002-09-09
695604,2003-07-23
695606,2003-05-30
695607,2002-12-16
695612,2002-07-06
695634,2002-12-27
695652,2003-01-07
695653,2002-11-12
695657,2002-02-27
695659,2002-09-26
695670,2003-02-21
695681,2002-10-21
695692,2003-01-27
695720,2003-03-02
695722,2002-11-28
695731,2003-04-16
695732,2002-07-02
695734,2002-11-30
695735,2003-06-04
695742,2002-08-09
695744,2002-10-26
695745,2003-04-28
695763,2003-01-20
695770,2002-08-03
695780,2003-02-12
695930,2002-12-25
696020,2002-05-30
696030,2002-10-10
696083,2003-04-07
696100,1999-10-08
696135,2003-04-16
696140,2000-05-13
696141,2000-02-02
696142,2003-01-10
696145,2002-12-31
696160,1999-09-14
696264,2002-08-02
696281,1999-12-05
696285,1999-07-27
696286,2003-03-02
696486,2002-10-01
696501,2000-11-22
696510,2003-02-14
696513,1999-12-15
696521,2000-09-21
698915,2003-09-15
698916,2005-02-02
698927,2004-05-29
698929,2004-02-20
698933,2003-10-23
698935,2004-08-13
698945,2004-01-11
698969,2004-03-23
698973,2004-02-27
699000,2004-08-02
699013,2004-01-27
699024,2004-02-13
699027,2004-08-09
699031,2004-01-02
699043,2003-09-08
699061,2003-09-22
699073,2003-07-05
699077,2004-03-12
699111,2003-01-10
699114,2004-06-17
699115,2003-09-22
699126,2004-04-08
699127,2003-10-11
699130,2003-11-28
699157,2004-02-01
699166,2003-09-24
699167,2004-02-27
699213,2004-06-27
699228,2004-05-15
699232,2004-03-08
699235,2004-02-02
699293,2003-09-16
699302,2004-03-11
699305,2004-03-14
699321,2003-09-12
699393,2004-04-01
699471,2000-01-24
699475,2001-05-16
699625,2001-07-19
699698,2004-05-24
699712,2003-11-10
699816,2000-05-14
699912,2003-09-22
700032,2000-01-16
700083,2001-05-16
700164,2003-10-12
700178,2002-06-06
700242,2000-04-24
700243,2003-01-17
700246,2003-06-25
700250,1999-02-22
700283,2003-09-07
700321,2004-06-03
700337,2003-04-06
700341,2004-05-13
700358,2000-10-01
700369,2004-02-09
700385,2003-12-10
700648,2003-10-30
700652,1998-07-12
700668,2002-02-03
700681,2000-09-11
700685,1997-10-29
700720,2004-02-07
700731,2004-01-05
700784,2000-09-29
700795,2000-08-08
700815,2000-08-01
700840,2003-10-29
700845,2000-09-28
700931,2001-01-10
700932,2000-07-18
700939,2002-04-26
701062,2000-09-12
701100,2000-02-04
701136,2002-04-15
701158,1999-03-19
701162,2000-01-12
701177,2000-02-23
701206,2004-08-04
701296,2003-01-26
701298,1999-12-03
701305,2000-05-11
701326,2003-07-09
701327,2003-12-04
701330,2003-09-29
701331,2003-11-06
701333,2002-12-06
701337,2004-06-17
701339,2004-04-14
701342,2004-04-14
701350,2004-05-13
701358,2003-02-22
701373,2003-11-17
701392,2003-09-05
701394,2003-01-21
701398,2003-12-07
701401,2003-08-07
701435,2002-06-13
701481,2002-10-16
701493,2002-09-28
701496,2000-02-15
701520,2003-01-10
701527,2003-06-16
701538,2003-04-19
701540,2002-12-23
701544,2000-08-15
701546,2002-09-20
701548,2003-05-15
701587,2003-04-12
701592,2003-01-09
701594,1999-09-28
701616,2002-11-18
701618,2000-05-28
701648,2000-06-24
701649,2003-01-29
701653,2002-08-28
701655,2000-06-06
701660,2004-03-27
701675,2000-07-12
701678,2003-02-03
701682,2003-06-19
701689,2003-05-17
701696,2003-01-15
701699,2003-04-05
701701,2003-01-15
701727,2003-06-04
701734,2002-10-04
701750,2002-12-16
701762,2003-03-12
701771,2002-11-04
701777,2002-05-16
701778,2003-06-06
701783,2003-05-14
701784,2002-07-06
701785,2002-12-29
701796,2003-08-18
701800,2001-10-24
701805,2003-08-03
701807,2003-01-20
701811,2003-04-02
701816,1999-12-08
701820,2003-02-21
701831,2002-12-27
701837,2002-08-25
701852,2002-01-27
701860,2000-11-06
701862,2003-03-11
701906,2003-10-29
701980,2005-01-04
702025,2002-09-03
702068,2000-07-05
702110,2000-05-31
702112,1999-05-10
702114,2000-05-11
702176,1999-12-22
702222,2004-01-13
702239,2003-01-24
702253,2004-11-20
702258,2003-11-28
702261,2004-06-11
702262,2003-08-01
702264,2004-03-28
702265,2003-05-28
702270,2003-07-31
702276,2003-09-15
702278,2004-05-10
702283,2003-11-12
702284,2003-07-29
702302,2000-07-12
702309,2002-11-02
702315,1997-09-23
702328,1999-04-04
702331,2000-08-09
702332,2000-02-22
702333,1999-10-09
702358,2000-06-14
702409,2004-06-30
702435,2004-02-05
702444,2004-04-06
702461,2002-04-10
702463,1999-12-13
702486,2003-08-08
702488,2004-03-09
702491,2004-09-30
702495,2003-09-01
702500,2003-07-17
702501,2003-05-01
702504,2003-11-12
702517,2003-09-21
702518,2003-11-03
702520,2003-09-29
702522,2003-10-21
702524,2003-07-18
702526,2004-03-10
702540,2004-01-12
702544,2004-02-22
702547,2003-10-24
702550,2004-05-03
702555,2004-01-16
702556,2003-05-10
702563,2004-01-13
702574,2003-05-24
702582,2003-10-28
702593,2003-12-04
702594,2004-01-26
702597,2004-03-26
702600,2003-10-12
702601,2003-12-07
702607,2003-05-09
702610,2003-11-26
702616,2003-12-04
702619,2004-04-09
702629,2004-04-27
702630,2003-08-26
702631,2003-12-04
702652,2004-05-25
702656,2003-10-09
702662,2003-04-17
702668,2003-10-30
702679,2004-09-05
702686,2003-07-31
702690,2004-05-21
702691,2003-10-06
702693,2005-05-19
702695,2003-11-03
702701,2003-08-16
702705,2003-02-11
702708,2003-08-22
702720,2003-12-18
702726,2004-04-24
702789,1999-05-07
702889,2004-03-15
702895,2003-09-24
702906,2004-04-28
702920,1998-01-01
702977,2004-10-11
702995,2005-06-28
703143,2004-09-13
703144,2004-09-06
703149,2004-09-09
703151,2004-10-20
703153,2004-09-22
703154,2005-02-17
703155,2004-10-22
703156,2005-05-14
703157,2005-03-29
703158,2005-04-12
703159,2005-07-13
703160,2004-11-16
703161,2004-12-27
703175,2005-01-26
703177,2004-11-08
703178,2005-02-19
703185,2005-08-24
703188,2004-10-14
703190,2004-12-08
703191,2005-01-15
703192,2004-11-03
703194,2005-02-13
703195,2005-08-11
703196,2005-03-22
703197,2004-11-03
703198,2005-05-14
703200,2004-11-04
703201,2004-09-20
703202,2005-02-05
703203,2004-09-28
703204,2004-11-13
703405,2004-08-02
703430,2004-01-26
703447,2002-10-27
703448,2003-09-06
703455,2003-11-21
703477,2004-05-04
703483,2003-12-19
703492,2003-05-07
703519,2003-05-03
703520,2002-03-19
703563,2005-05-16
703601,2004-12-21
703602,2003-07-31
703603,2003-09-23
703606,2003-07-01
703607,2003-08-04
703611,2003-09-29
703612,2004-07-24
703637,2004-08-18
703639,2004-09-20
703641,2003-10-21
703673,2003-08-08
703676,2004-03-15
703680,2003-10-27
703726,2004-01-22
703766,2002-02-19
703804,2002-05-02
703861,2004-01-19
703924,2004-04-23
800029,2002-07-31
800050,2001-10-08
800051,2003-11-13
800060,2003-12-17
800106,2004-09-30
800139,2004-10-05
800140,2004-10-06
800149,2004-11-01
800164,2004-12-10
800169,2005-01-01
800170,2004-12-22
800171,2005-01-04
800176,2005-01-12
800177,2005-01-13
800179,2005-01-24
800182,2005-02-03
800185,2005-02-16
800188,2005-02-26
800191,2005-03-29
800193,2005-03-01
800194,2005-04-01
800195,2005-06-03
800197,2005-07-03
800198,2005-05-26
800200,2005-04-02
800201,2005-07-22
800203,2005-06-12
800204,2005-08-09
800206,2005-08-18
800208,2005-08-12
800209,2005-08-29
800231,2003-08-20
800232,2004-01-11
800246,2004-08-17
800253,2004-10-02
800254,2004-10-08
800256,2004-10-09
800257,2004-10-12
800266,2004-09-17
800272,2004-11-14
800276,2004-11-24
800281,2004-12-06
800285,2004-12-25
800294,2005-01-13
800299,2005-02-06
800302,2005-02-03
800305,2005-02-26
800306,2005-03-06
800313,2005-03-30
800316,2004-10-27
800325,2004-11-17
800331,2005-04-23
800332,2004-09-23
800333,2005-07-02
800345,2005-06-27
800346,2004-12-31
800348,2004-10-14
800354,2004-11-03
800357,2004-07-06
800370,2005-05-09
800371,2005-08-06
800377,2005-02-13
800378,2005-02-17
800384,2004-09-08
800387,2004-12-27
800391,2005-02-11
800393,2005-07-02
800406,2005-01-13
800414,2004-09-30
800419,2004-11-06
800421,2004-11-02
800424,2005-04-12
800426,2004-12-01
800428,2004-09-26
800432,2005-08-13
800433,2004-11-08
800434,2005-02-12
800438,2005-03-27
800440,2004-10-28
800444,2004-09-13
800448,2005-02-27
800449,2005-01-18
800463,2005-02-04
800473,2005-04-25
800476,2005-08-29
800492,2005-07-31
800503,2004-09-21
800506,2004-01-16
800510,2004-11-01
800516,2004-02-04
800522,2004-09-23
800526,2004-09-09
800540,2005-04-06
800543,2005-05-24
800547,2005-05-30
800548,2005-02-12
800569,2004-11-15
800604,2005-04-07
800605,2004-12-10
800606,2005-01-02
800607,2004-05-25
800610,2004-09-14
800614,2005-07-03
800615,2004-12-13
800621,2003-06-04
800632,2004-08-10
800643,1999-12-19
800683,1999-08-31
800685,1999-07-29
800712,2002-06-08
800724,2005-11-17
800728,2003-07-11
800741,2002-10-24
800840,2003-07-14
800953,2002-03-06
800957,2002-04-24
800959,2001-09-06
801039,2000-09-25
801075,2002-09-24
